

============================== EXP at 2025-03-13 11:33:06 ==============================


============================== EXP at 2025-03-13 11:33:06 ==============================
dev | avg_loss: 1.7000080366288461 | {}
train | epoch   0 | Iter:    144/ 10950 | global iter:     25/  1825 | loss: 0.1229 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.596 | step time: 8.735
train | epoch   3 | Iter:   8095/ 10890 | global iter:   1350/  1815 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.566 | step time: 0.063
train | epoch   3 | Iter:   8096/ 10890 | global iter:   1350/  1815 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.481 | step time: 0.059
train | epoch   3 | Iter:   8097/ 10890 | global iter:   1350/  1815 | loss: 0.0003 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.480 | step time: 0.059
train | epoch   3 | Iter:   8098/ 10890 | global iter:   1350/  1815 | loss: 0.0002 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.480 | step time: 0.059
train | epoch   3 | Iter:   8099/ 10890 | global iter:   1350/  1815 | loss: 0.0004 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.480 | step time: 0.059
train | epoch   4 | Iter:   9444/ 10950 | global iter:   1575/  1825 | loss: 0.0469 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.708 | step time: 9.045
train | epoch   4 | Iter:   9445/ 10950 | global iter:   1575/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.568 | step time: 0.063
train | epoch   4 | Iter:   9446/ 10950 | global iter:   1575/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   4 | Iter:   9447/ 10950 | global iter:   1575/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   4 | Iter:   9448/ 10950 | global iter:   1575/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   4 | Iter:   9449/ 10950 | global iter:   1575/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   3 | Iter:   8244/ 10890 | global iter:   1375/  1815 | loss: 0.0883 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.706 | step time: 8.891
train | epoch   3 | Iter:   8245/ 10890 | global iter:   1375/  1815 | loss: 0.0004 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.567 | step time: 0.063
train | epoch   3 | Iter:   8246/ 10890 | global iter:   1375/  1815 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.481 | step time: 0.059
train | epoch   3 | Iter:   8247/ 10890 | global iter:   1375/  1815 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   3 | Iter:   8248/ 10890 | global iter:   1375/  1815 | loss: 0.0008 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.479 | step time: 0.059
train | epoch   3 | Iter:   8249/ 10890 | global iter:   1375/  1815 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.481 | step time: 0.059
train | epoch   4 | Iter:   9594/ 10950 | global iter:   1600/  1825 | loss: 0.0499 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.709 | step time: 8.904
train | epoch   4 | Iter:   9595/ 10950 | global iter:   1600/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.568 | step time: 0.063
train | epoch   4 | Iter:   9596/ 10950 | global iter:   1600/  1825 | loss: 0.0000 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   4 | Iter:   9597/ 10950 | global iter:   1600/  1825 | loss: 0.0000 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.481 | step time: 0.059
train | epoch   4 | Iter:   9598/ 10950 | global iter:   1600/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   4 | Iter:   9599/ 10950 | global iter:   1600/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   3 | Iter:   8394/ 10890 | global iter:   1400/  1815 | loss: 0.0743 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.709 | step time: 9.027
train | epoch   3 | Iter:   8395/ 10890 | global iter:   1400/  1815 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.568 | step time: 0.063
train | epoch   3 | Iter:   8396/ 10890 | global iter:   1400/  1815 | loss: 0.0022 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.480 | step time: 0.059
train | epoch   3 | Iter:   8397/ 10890 | global iter:   1400/  1815 | loss: 0.0003 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.480 | step time: 0.059
train | epoch   3 | Iter:   8398/ 10890 | global iter:   1400/  1815 | loss: 0.0002 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.480 | step time: 0.059
train | epoch   3 | Iter:   8399/ 10890 | global iter:   1400/  1815 | loss: 0.0002 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.480 | step time: 0.059
train | epoch   3 | Iter:   8544/ 10890 | global iter:   1425/  1815 | loss: 0.0907 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.707 | step time: 8.895
train | epoch   3 | Iter:   8545/ 10890 | global iter:   1425/  1815 | loss: 0.0005 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.566 | step time: 0.063
train | epoch   3 | Iter:   8546/ 10890 | global iter:   1425/  1815 | loss: 0.0002 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.479 | step time: 0.059
train | epoch   3 | Iter:   8547/ 10890 | global iter:   1425/  1815 | loss: 0.0003 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.480 | step time: 0.059
train | epoch   3 | Iter:   8548/ 10890 | global iter:   1425/  1815 | loss: 0.0002 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.480 | step time: 0.059
train | epoch   3 | Iter:   8549/ 10890 | global iter:   1425/  1815 | loss: 0.0005 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.481 | step time: 0.059
train | epoch   3 | Iter:   8694/ 10890 | global iter:   1450/  1815 | loss: 0.0750 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.707 | step time: 9.038
train | epoch   3 | Iter:   8695/ 10890 | global iter:   1450/  1815 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.565 | step time: 0.063
train | epoch   3 | Iter:   8696/ 10890 | global iter:   1450/  1815 | loss: 0.0002 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.481 | step time: 0.059
train | epoch   3 | Iter:   8697/ 10890 | global iter:   1450/  1815 | loss: 0.0012 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.479 | step time: 0.059
train | epoch   3 | Iter:   8698/ 10890 | global iter:   1450/  1815 | loss: 0.0013 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.481 | step time: 0.059
train | epoch   3 | Iter:   8699/ 10890 | global iter:   1450/  1815 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.479 | step time: 0.059
dev | avg_loss: 2.3359029254605694 | {}
train | epoch   4 | Iter:   8844/ 10890 | global iter:   1475/  1815 | loss: 0.0564 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.707 | step time: 9.029
train | epoch   4 | Iter:   8845/ 10890 | global iter:   1475/  1815 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.566 | step time: 0.063
train | epoch   4 | Iter:   8846/ 10890 | global iter:   1475/  1815 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.479 | step time: 0.059
train | epoch   4 | Iter:   8847/ 10890 | global iter:   1475/  1815 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.480 | step time: 0.059
train | epoch   4 | Iter:   8848/ 10890 | global iter:   1475/  1815 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.479 | step time: 0.059
train | epoch   4 | Iter:   8849/ 10890 | global iter:   1475/  1815 | loss: 0.0002 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.480 | step time: 0.059
train | epoch   4 | Iter:   8994/ 10890 | global iter:   1500/  1815 | loss: 0.0427 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.707 | step time: 8.887
train | epoch   4 | Iter:   8995/ 10890 | global iter:   1500/  1815 | loss: 0.0011 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.567 | step time: 0.063
train | epoch   4 | Iter:   8996/ 10890 | global iter:   1500/  1815 | loss: 0.0002 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.480 | step time: 0.059
train | epoch   4 | Iter:   8997/ 10890 | global iter:   1500/  1815 | loss: 0.0002 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.479 | step time: 0.059
train | epoch   4 | Iter:   8998/ 10890 | global iter:   1500/  1815 | loss: 0.0005 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.479 | step time: 0.059
train | epoch   4 | Iter:   8999/ 10890 | global iter:   1500/  1815 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.571 | step time: 0.063
train | epoch   4 | Iter:   9144/ 10890 | global iter:   1525/  1815 | loss: 0.0622 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.706 | step time: 9.017
train | epoch   4 | Iter:   9145/ 10890 | global iter:   1525/  1815 | loss: 0.0003 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.569 | step time: 0.063
train | epoch   4 | Iter:   9146/ 10890 | global iter:   1525/  1815 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.480 | step time: 0.059
train | epoch   4 | Iter:   9147/ 10890 | global iter:   1525/  1815 | loss: 0.0004 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.479 | step time: 0.059
train | epoch   4 | Iter:   9148/ 10890 | global iter:   1525/  1815 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.480 | step time: 0.059
train | epoch   4 | Iter:   9149/ 10890 | global iter:   1525/  1815 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.481 | step time: 0.059
train | epoch   4 | Iter:   9294/ 10890 | global iter:   1550/  1815 | loss: 0.0501 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.707 | step time: 8.890
train | epoch   4 | Iter:   9295/ 10890 | global iter:   1550/  1815 | loss: 0.0000 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.566 | step time: 0.063
train | epoch   4 | Iter:   9296/ 10890 | global iter:   1550/  1815 | loss: 0.0011 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.479 | step time: 0.059
train | epoch   4 | Iter:   9297/ 10890 | global iter:   1550/  1815 | loss: 0.0000 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.479 | step time: 0.059
train | epoch   4 | Iter:   9298/ 10890 | global iter:   1550/  1815 | loss: 0.0003 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.480 | step time: 0.059
train | epoch   4 | Iter:   9299/ 10890 | global iter:   1550/  1815 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.479 | step time: 0.059
train | epoch   4 | Iter:   9444/ 10890 | global iter:   1575/  1815 | loss: 0.0573 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.707 | step time: 9.006
train | epoch   4 | Iter:   9445/ 10890 | global iter:   1575/  1815 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.566 | step time: 0.063
train | epoch   4 | Iter:   9446/ 10890 | global iter:   1575/  1815 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.480 | step time: 0.059
train | epoch   4 | Iter:   9447/ 10890 | global iter:   1575/  1815 | loss: 0.0003 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.480 | step time: 0.059
train | epoch   4 | Iter:   9448/ 10890 | global iter:   1575/  1815 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.480 | step time: 0.059
train | epoch   4 | Iter:   9449/ 10890 | global iter:   1575/  1815 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.480 | step time: 0.059
train | epoch   4 | Iter:   9594/ 10890 | global iter:   1600/  1815 | loss: 0.0696 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.707 | step time: 8.894
train | epoch   4 | Iter:   9595/ 10890 | global iter:   1600/  1815 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.567 | step time: 0.063
train | epoch   4 | Iter:   9596/ 10890 | global iter:   1600/  1815 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.480 | step time: 0.059
train | epoch   4 | Iter:   9597/ 10890 | global iter:   1600/  1815 | loss: 0.0003 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.480 | step time: 0.059
train | epoch   4 | Iter:   9598/ 10890 | global iter:   1600/  1815 | loss: 0.0004 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.480 | step time: 0.059
train | epoch   4 | Iter:   9599/ 10890 | global iter:   1600/  1815 | loss: 0.0004 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.480 | step time: 0.059
train | epoch   4 | Iter:   9744/ 10890 | global iter:   1625/  1815 | loss: 0.0535 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.706 | step time: 9.003
train | epoch   4 | Iter:   9745/ 10890 | global iter:   1625/  1815 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.566 | step time: 0.063
train | epoch   4 | Iter:   9746/ 10890 | global iter:   1625/  1815 | loss: 0.0003 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.480 | step time: 0.059
train | epoch   4 | Iter:   9747/ 10890 | global iter:   1625/  1815 | loss: 0.0010 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.480 | step time: 0.059
train | epoch   4 | Iter:   9748/ 10890 | global iter:   1625/  1815 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.480 | step time: 0.059
train | epoch   4 | Iter:   9749/ 10890 | global iter:   1625/  1815 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.479 | step time: 0.059
